Vehicle_ID,Pre_Accident_Value,Cost_of_repair,odometer,engine_displacement,Damage_Type,make_nm,model_nm,fuel_type,Age,Sale_Price
1967,3965.5917,7177.1,87913,1390,All Over,Volkswagen,Polo V,Petrol,7,3800
322,2605,3888.2,193215,1461,Rear End,Renault,Twingo,Diesel,7,1100
2059,5300.022,5381.5,109002,1390,Front End,Volkswagen,Golf V Plus,Petrol,13,1850
2461,7199.976,7379.7,85732,1390,Front End,Volkswagen,Polo,Petrol,7,2200
1793,17479,11468.5,9344,1998,Rear End,Mazda,6,Petrol,0,10800
621,23109.2,4631.2,5234,1685,Side,Hyundai,Tucson blue,Diesel,1,13200
2627,5000.023,6423.4,87306,1198,Rear End,Seat,Ibiza,Petrol,9,1300
951,6247.5,7105,100673,1390,Front End,Volkswagen,Golf,Petrol,9,1900
1679,5630.2,5019.4,144410,1198,Front End,Volkswagen,Polo,Petrol,6,2300
2712,5355,6877,101554,1149,Rear End,Renault,Twingo,Petrol,6,1950
1387,6899.977,6719.1,15975,999,Front End,Smart,Forfour,Petrol,2,4150
1175,6782.448842,14327.2,151219,1390,Side,Volkswagen,Golf,Petrol,8,3000
2181,8781.5,7050.3,13082,1242,Rear End,FIAT,500,Petrol,1,5300
909,10000.046,40000,72337,1968,Rear End,Audi,A3,Diesel,9,1500
1715,11999.96,11737.1,94858,1597,Front End,Mercedes-Benz,C,Petrol,9,5200
2401,11344.5,11355.3,9687,999,Rear End,Volkswagen,Polo,Petrol,0,5600
793,5831,18991.6,149983,1995,Front End,Toyota,Rav 4,Diesel,15,1100
2882,14285.7,9016.4,5580,999,Side,Skoda,Rapid Spaceback,Petrol,0,3300
2250,22150.065,8486.1,1494,999,Top/Roof,Volkswagen,Golf,Petrol,0,11200
306,4224.5,2436.3,248186,1910,Front End,Opel,Vectra,Diesel,9,1900
710,4899.944,4596.4,235874,1992,Front End,Mercedes-Benz,A,Diesel,9,1800
901,2737,3207.5,215385,1896,Front End,Volkswagen,Golf IV,Diesel,12,800
991,7497,5939,143030,1598,Front End,Peugeot,207,Petrol,8,2800
777,5099.983,16806.7,201373,1968,Side,Volkswagen,PASSAT Variant,Diesel,11,1100
304,16806.7,7295.2,11280,1598,Rear End,Opel,Astra,Diesel,1,9300
1277,15946,17065.2,73656,1364,Front End,Opel,Zafira,Petrol,5,6600
472,2764.99475,8680.4,168309,1968,Front End,Volkswagen,Golf V Variant,Diesel,10,2500
645,8699.971,10363.9,124248,1560,Front End,Ford,Mondeo,Diesel,7,1600
1295,8211,7819.6,98213,1388,Side,Ford,Fiesta,Petrol,8,2600
1601,4899.944,4412.7,75670,1598,Rear End,Opel,Meriva,Petrol,11,1650
2151,5500.061,5560.9,74075,1396,Front End,Hyundai,i30,Petrol,10,2600
730,5099.983,7413,228325,1968,Side,Volkswagen,Passat Variant,Diesel,12,1900
1475,10710,8914,28188,1198,Front End,Nissan,Micra,Petrol,2,2550
2024,15714.3,22167.9,14890,999,All Over,Volkswagen,Golf VII Variant,Petrol,1,6500
1045,5950,4626.6,51169,996,Front End,Nissan,Pixo,Petrol,5,2700
2087,12437,20706.9,1166,898,All Over,Nissan,Micra,Petrol,1,1650
2236,4299.946,5398,177036,1596,Front End,Ford,Focus,Petrol,9,1700
705,3927,11921,255234,1998,Side,Volvo,V50,Diesel,12,950
333,15546.2,9971.2,24250,1997,Rear End,Citroen,C4,Diesel,1,8200
1734,9201.7,6155.3,15431,999,Front End,Skoda,Fabia,Petrol,1,4300
3029,5117,4802.6,76802,1198,Front End,Volkswagen,Polo IV,Petrol,9,1650
2909,7140,7416.1,101386,1396,Front End,Hyundai,i30,Petrol,6,2650
1878,9100.049,8296.1,43792,998,Front End,Toyota,Yaris,Petrol,3,4350
441,5625.011,17522.7,237269,1686,All Over,Opel,Astra,Diesel,9,1750
2881,4700.5,7155.8,154920,1229,Side,Opel,Corsa D,Petrol,8,2350
1547,13090,11754,146101,1796,Front End,Mercedes-Benz,C,Petrol,9,5800
439,24789.9,9829.7,8062,1997,Front End,Peugeot,3008,Diesel,0,15900
2434,4499.985,6900,19472,1242,Side,FIAT,Panda,Petrol,8,1050
2263,5518.183258,6488.1,357,1398,Front End,Opel,Corsa E,Petrol,0,4300
1241,4462.5,3868.9,119858,1240,Front End,Nissan,Micra,Petrol,9,1350
591,25042,11725.1,9557,1968,Side,Volkswagen,Passat,Diesel,1,10000
736,4165,8000.4,182597,2148,Front End,Mercedes-Benz,C,Diesel,14,1300
383,3284.419833,7304.9,193561,1992,Front End,Mercedes-Benz,A,Diesel,11,2000
63,7973,8815.3,227325,1997,Front End,Ford,Mondeo,Diesel,8,2800
498,11000.003,15000,125096,1991,Front End,Mercedes-Benz,B-Klasse,Diesel,8,2750
917,3299.989,2980.5,236477,2231,Rear End,Toyota,Avensis,Diesel,13,1400
643,3500.028,3289.2,240760,1910,Side,Opel,Zafira,Diesel,10,2150
2904,6426,8403.4,139187,1390,Side,Volkswagen,Golf,Petrol,12,1400
1493,5189.3996,4268.3,80067,1198,Front End,Honda,Jazz,Petrol,8,3200
706,5831,15000,186094,1896,Hail,Seat,Leon,Diesel,10,1300
2564,4998,5814.4,115624,1328,Front End,Suzuki,Swift,Petrol,9,1650
1657,5117,2330.2,173605,1198,Front End,Skoda,Fabia,Petrol,10,2000
1212,6902,5767.4,150515,1796,Side,Opel,Zafira,Petrol,11,3500
2472,4299.946,6457.6,89946,1386,Front End,Nissan,Note,Petrol,10,1200
2302,5950,6172.4,70706,1396,Front End,Hyundai,i30,Petrol,9,1950
933,13193.3,4799.2,8161,1497,Front End,Toyota,Yaris,Hybrid Engine,0,7000
2458,6699.938,4374.6,140599,1995,Rear End,BMW,3er,Petrol,11,3750
68,4165,6802.4,194394,1910,Front End,Opel,Signum,Diesel,11,1400
835,8925,8500,91087,1870,Hail,Renault,Megane,Diesel,7,2450
342,6247.5,8528.4,153683,1968,Hail,Volkswagen,Passat,Diesel,13,2050
2742,11305,10000,100564,1362,Hail,Opel,Astra,Petrol,6,3950
2015,10300.045,12605,56395,998,Front End,Ford,B-Max,Petrol,3,3100
975,8099.973,11255,64183,999,Front End,Ford,Focus,Petrol,4,2750
2731,11543,10148.4,36566,998,Hail,Toyota,Yaris,Petrol,4,4500
1141,8806,7542.7,110672,1595,Side,Volkswagen,Golf,Petrol,7,3750
2603,4462.5,4212.6,148787,1198,Front End,Seat,Ibiza,Petrol,9,2050
377,5500.061,8838.3,264033,1968,Front End,Audi,A3,Diesel,11,1750
2441,6150.039,10000,173660,1390,Front End,Volkswagen,Golf V,Petrol,9,2400
828,7506.147368,17587.2,19858,1598,All Over,Volkswagen,Golf VII,Diesel,1,7100
1392,5533.5,3452.4,143633,1198,Front End,Skoda,Fabia,Petrol,7,1700
2883,17647.1,10781.3,14216,1353,Rear End,Hyundai,i30,Petrol,0,7300
984,3284.419833,8333,165657,999,Front End,Mercedes-Benz,A,Petrol,9,2100
530,4899.944,4787.6,205985,1968,Front End,Volkswagen,Golf V,Diesel,13,2650
757,4499.985,8651,162450,1992,Front End,Mercedes-Benz,B-Klasse,Diesel,12,1650
1485,18445,13586.6,105665,1796,Front End,Mercedes-Benz,C,Petrol,5,5300
2752,17850,12605,208803,1390,Side,Volkswagen,Scirocco,Petrol,8,4250
3017,11305,12466,23250,1229,Front End,Opel,Adam,Petrol,4,2500
1784,13000.036,8368.6,87387,2034,Front End,Mercedes-Benz,B-Klasse,Petrol,7,3250
781,13499.955,13293,113072,1995,Front End,BMW,X1,Diesel,7,5900
1178,5474,10000,136892,1598,Front End,Opel,Astra,Petrol,9,1900
1115,7437.5,5556.4,73705,1229,Side,Opel,Corsa,Petrol,8,3050
833,5771.5,3537.9,122694,1896,Front End,Volkswagen,Touran,Diesel,13,2300
513,5500.061,5732.7,168205,1992,Side,Mercedes-Benz,A,Diesel,11,2300
2319,5900.02,8055.9,116077,1398,Side,Opel,Corsa,Petrol,8,1550
2851,28441,9000,72579,1998,Water/Flood,Opel,Insignia,Petrol,4,10200
1086,11781,9004.5,56278,1197,Rear End,Seat,Ibiza,Petrol,3,3900
245,5117,2994.7,140248,1582,Front End,Kia,Cee'd,Diesel,9,1850
1697,5449.962,5214.4,91585,1598,Front End,Opel,Astra,Petrol,11,1650
1625,5712,4912,67836,1246,Front End,Honda,Jazz,Petrol,10,2050
1892,3850.007,7398.6,185304,1596,All Over,Ford,Focus,Petrol,10,1650
101,6806.7,7677.1,117247,1686,Side,Opel,Astra,Diesel,6,4100
2947,8550.031,779,103574,1595,Minor Dents/Scratches,Skoda,Octavia Combi,Petrol,7,6100
741,6307,10784.4,195134,2496,Side,Audi,A4,Diesel,15,1350
1319,3451,2513.1,77231,1108,Side,FIAT,Panda,Petrol,10,1150
841,21848.7,14966.8,8418,1968,Front End,Seat,Leon,Diesel,0,8000
1567,11305,7231.4,33514,1197,Side,Skoda,Fabia,Petrol,2,3750
1316,7616,10367.9,45720,1600,Rear End,Dacia,Sandero,Petrol,7,2350
2951,6782.448842,6990.5,125231,1390,Side,Volkswagen,Golf,Petrol,9,2350
1501,13804,11847,82464,1995,Front End,BMW,1,Petrol,6,4500
802,6545,6733.9,139056,1910,Rear End,Opel,Astra,Diesel,11,1500
881,3965.5917,4466.1,171483,1199,All Over,Volkswagen,Polo V,Diesel,7,2350
892,15400.028,20200,98264,1995,Front End,BMW,X1,Diesel,6,5800
52,7021,6066,176583,1896,Front End,Volkswagen,Caddy,Diesel,7,2300
1414,4046,7244.7,129764,1198,Front End,Volkswagen,Polo,Petrol,12,975
1548,3570,4705.9,171912,1206,Rear End,Chevrolet,Spark,Petrol,6,1450
1668,7950.033,9620.3,34953,999,Rear End,Volkswagen,Up,Petrol,4,4200
2135,7739.998,15147.2,64304,1396,Front End,Kia,Cee'd,Petrol,6,1650
73,4349.9855,14024.5,71567,1560,Front End,Ford,Mondeo,Diesel,5,3850
2899,4522,12697.3,73482,1242,Front End,FIAT,Panda,Petrol,7,1150
2482,5399.982,7297.2,72971,1198,Side,Skoda,Fabia,Petrol,6,2050
1416,11721.5,8849.5,48096,1197,Front End,Dacia,Dokker,Petrol,4,3050
2492,22610,39609.3,5539,1197,All Over,Nissan,Qashqai,Petrol,1,5800
1985,5950,6651.6,78708,1598,Top/Roof,Toyota,Corolla,Petrol,11,2500
795,4450,7888.2,232101,2148,Side,Mercedes-Benz,E-Klasse,Diesel,14,1450
2165,19747.9,13778,14993,1498,Front End,Volkswagen,Golf VII,Petrol,1,10600
388,17150,36075.4,16181,2143,All Over,Infiniti,Q50,Diesel,2,3700
891,7199.976,12252.1,60792,1399,Side,Ford,Fiesta,Diesel,7,2050
997,7810.4103,4462.4,98290,1599,Hail,BMW,1,Petrol,8,4150
1012,7854,12000,77133,1398,Rear End,Opel,Corsa,Petrol,5,1800
334,11007.5,9983.1,111786,1968,Rear End,Audi,A4,Diesel,10,3400
2107,3565.7,9282.5,7675,998,Front End,Ford,Focus,Petrol,0,3150
756,12249.979,7981,179356,2993,Front End,BMW,X3,Diesel,9,6500
209,22848,19174.6,64852,1968,Front End,Audi,A4,Diesel,4,8200
134,6710.674444,5408.2,199094,1968,Front End,Volkswagen,Passat,Diesel,8,3750
2132,4870.8,8130.4,10616,1199,Front End,Citroen,Ds3,Petrol,1,4750
3051,10499.965,7781.6,91335,1197,Front End,Volkswagen,Beetle,Petrol,5,4850
1029,3451,2542,118060,1198,Rear End,Seat,Ibiza,Petrol,9,1050
1829,7497,11500,76094,1598,Front End,Mazda,3,Petrol,10,1450
1303,10710,9903.7,121249,2979,Front End,BMW,3,Petrol,16,2300
1091,5117,4567.8,57426,998,Front End,Citroen,C1,Petrol,8,1450
2232,2799.951,6974.8,115458,1598,Rear End,Renault,Clio Iii,Petrol,11,1150
261,8092,11057.2,165872,1968,Front End,Audi,A3,Diesel,10,2550
787,12899.957,13411.3,11810,1995,Front End,BMW,1er,Diesel,6,5600
2515,6895.178947,8664.4,19790,1399,Hail,Opel,Astra,Petrol,0,3550
560,5999.98,6238.6,87590,1399,Side,Ford,Fiesta,Diesel,7,3300
1537,12614,10675.2,83994,1598,Front End,BMW,1,Petrol,6,6100
1337,10115,8362.9,84354,1598,Undercarriage,Renault,Megane,Petrol,4,3900
2143,6895.178947,3958,6614,1399,Side,Opel,Astra,Petrol,0,5600
1305,8092,7906.3,119045,1197,Front End,Skoda,Roomster,Petrol,7,2050
776,8330,16806.7,188833,1598,All Over,Volkswagen,Golf VI,Diesel,7,1650
3060,6895.178947,5448.3,7351,1399,Front End,Opel,Astra,Petrol,0,6800
2770,6783,10084,89129,1396,Front End,Hyundai,i30,Petrol,8,1450
3040,3258.329083,6890.8,84937,1368,Front End,FIAT,Grande Punto,Petrol,9,1500
471,10499.965,7671.2,116020,2967,Front End,Volkswagen,Phaeton,Diesel,12,3650
2155,4400.025,4135.2,108200,1586,All Over,Suzuki,Sx4,Petrol,11,2800
526,12899.957,19302.7,76659,1560,Front End,Volvo,V40,Diesel,5,3450
748,14280,13791.1,54698,1991,Side,Mercedes-Benz,B-Klasse,Diesel,7,4700
1864,7141.110309,14320.1,23642,1364,Side,Opel,Adam,Petrol,2,5100
780,13650.014,11736.2,80182,1997,Front End,Citroen,C4,Diesel,4,4050
2582,11067,15000,96554,1390,Hail,Volkswagen,Golf VI,Petrol,8,3000
2533,5714.28,5871.1,12290,999,Rear End,Skoda,Rapid Spaceback,Petrol,0,3950
2330,4849.964,7546.2,108250,1598,Side,Mini,Mini One,Petrol,13,1550
700,20000,19500,25247,1956,Hail,Opel,Insignia A Sports Tourer,Diesel,2,6500
1581,9639,15206.7,43231,1229,Rear End,Opel,Corsa,Petrol,3,3350
2182,2777.499667,3372.7,155273,1598,Front End,Opel,Meriva,Petrol,11,1700
352,6175.1956,5679.7,201262,1896,Front End,Audi,A3,Diesel,10,2500
2715,12700.037,11175,16431,1248,Hail,Hyundai,i10,Petrol,1,5200
464,11200.042,9686.6,104192,1956,All Over,Opel,Insignia A,Diesel,6,4200
2886,5000.023,5893,50164,1149,Front End,Dacia,Sandero,Petrol,8,1400
1585,9639,14733.1,97401,1796,Rear End,Mercedes-Benz,C,Petrol,12,2200
42,6545,10500,97529,1598,Front End,Skoda,Fabia Combi,Diesel,4,2200
906,5345.718,4270.2,190402,1995,Hail,Toyota,Rav 4,Diesel,15,1700
1503,11300.002,4516.3,113859,1599,Front End,BMW,1,Petrol,9,3050
703,7499.975,5759.6,143415,1991,Side,Mercedes-Benz,B-Klasse,Diesel,11,3150
2753,4938.5,7589.9,119238,1598,Front End,Peugeot,207 CC,Petrol,10,1400
105,9401,6737.4,264104,1968,Front End,Volkswagen,Passat,Diesel,8,3450
2406,4799.984,12000,115149,1591,Front End,Hyundai,i30,Petrol,10,1100
680,6399.939,4933.9,142809,1248,Side,Opel,Astra J Sports Tourer,Diesel,7,1400
2972,6069,5345,102713,1596,Side,Ford,Focus Turnier,Petrol,10,1350
1157,10353,7972.9,5914,999,Front End,Volkswagen,Up,Petrol,2,3100
693,15882.4,12624.7,14582,1422,Rear End,Audi,A1,Diesel,0,5700
54,4879,10000,250693,2993,Front End,BMW,3,Diesel,13,900
1254,7735,6805.4,40686,1149,Front End,Dacia,Sandero,Petrol,3,1900
2737,9520,10519.9,58368,1390,Hail,Volkswagen,Polo V,Petrol,7,2600
2010,6200.019,6021.7,57495,1149,Front End,Renault,Modus,Petrol,6,3300
2595,6800.017,8353.1,38955,1242,Front End,Ford,Fiesta,Petrol,8,2000
2033,8799.176882,26282.2,22265,1998,Side,BMW,1er,Petrol,1,8500
565,5652.5,4655.9,198606,1998,Front End,Mazda,6,Diesel,11,925
391,9400.048,13701.7,146447,3222,Side,Mercedes-Benz,E-Klasse,Diesel,14,3150
443,6899.977,5088.2,109780,1910,Front End,Suzuki,Sx4,Diesel,9,3000
884,8312.784667,17700,145356,1968,Front End,Volkswagen,Golf VI,Diesel,7,1900
921,11662,13638.5,90833,1995,Front End,BMW,1er,Diesel,7,3250
1862,8500.051,12000,27360,1398,Front End,Opel,Corsa D,Petrol,6,2650
2502,7900.053,13960,56829,998,Front End,Toyota,Yaris,Petrol,6,800
1776,6549.998,8870.2,38016,1198,Front End,Skoda,Fabia,Petrol,7,2550
1449,3633.711278,8024.1,59017,1398,Front End,Opel,Corsa,Petrol,6,2650
1993,9800.007,15412.1,14864,1398,Side,Opel,Corsa D,Petrol,4,3550
853,10115,6851.9,175120,1995,Side,BMW,1er,Diesel,8,3100
2086,5600.021,7418,117949,1598,Rear End,Seat,Ibiza SC,Petrol,9,2050
744,27499.948,26037.5,25499,1995,Front End,BMW,2er Coupe,Diesel,3,9300
2688,17255,7732.7,205737,3498,Front End,Mercedes-Benz,CLS,Petrol,10,4600
539,10000.046,19268.6,136526,1968,Rear End,Audi,A3,Diesel,11,3800
2407,8000.013,11493,61312,1796,Hail,Opel,Astra,Petrol,8,2650
2449,14200.032,14326.9,35930,1197,Front End,Volkswagen,Golf VII,Petrol,5,5600
2326,5099.983,8351.6,87603,1984,Side,Volkswagen,Golf V Variant,Petrol,14,1800
326,18499.978,19666.1,28933,1499,Front End,Ford,C-Max,Diesel,1,4750
2690,8715.341833,10930.3,43570,1198,Front End,Nissan,Micra,Petrol,3,4000
1676,4899.944,5450.9,77645,1198,Front End,Skoda,Fabia,Petrol,8,1750
562,8000.013,8051.6,93716,1598,Front End,Volkswagen,Golf,Diesel,6,3150
362,4320.0094,7058.6,172203,2141,Front End,Mercedes-Benz,E,Diesel,14,3100
2389,16806.7,20733.5,1165,1395,Side,Seat,Leon,Petrol,0,6600
2529,7299.936,7372.5,75307,1198,Front End,Skoda,Fabia,Petrol,5,1850
987,16660,8018,141469,999,Rear End,Mercedes-Benz,C,Petrol,7,6800
2647,6545,4970.7,61261,1229,Front End,Opel,Corsa D,Petrol,9,2650
2788,4641,6517,100975,1390,Front End,Dacia,Sandero,Petrol,9,1050
2666,7310.9,7909,130052,1699,Front End,Mercedes-Benz,A,Petrol,9,1850
676,26900,33584.9,27149,1968,Front End,Audi,Q3,Diesel,1,6200
49,7497,7180.5,110241,1992,Side,Mercedes-Benz,A,Diesel,9,2750
903,16541,10336.9,206596,2993,Hail,BMW,3er Lim.,Diesel,7,5300
1847,6599.978,6803.6,161325,1798,Front End,Audi,A3 Sportback,Petrol,11,3500
177,5176.5,5637,201703,1686,Front End,Opel,Corsa,Diesel,6,1600
2362,6899.977,7472.1,104938,1699,Front End,Mercedes-Benz,A,Petrol,11,1550
1925,5000.023,10000,146126,1595,All Over,Audi,A3,Petrol,15,875
2568,18487.4,11619.1,19130,1399,Rear End,Opel,Astra,Petrol,0,6600
220,3808,4264,261844,1896,Side,Volkswagen,Passat,Diesel,13,1750
311,10115,3789,117305,1560,Front End,Peugeot,Partner,Diesel,6,3600
1321,7378,4890.2,47887,1360,Rear End,Peugeot,206+,Petrol,7,1750
512,12750.017,12528.7,70555,1997,Side,Citroen,C5,Diesel,6,6700
608,9899.967,8425.9,134850,1968,Rear End,Volkswagen,Touran,Diesel,10,3600
1976,8749.951,8055,36834,1197,Front End,Seat,Ibiza SC,Petrol,7,1700
2497,7497,10126,137247,1598,Hail,Opel,Astra,Petrol,8,2800
2615,4199.986,4249.1,256930,1781,Mechanical,Audi,TT,Petrol,18,1050
996,16500,9826,2133,999,Side,Volkswagen,Polo,Petrol,1,6600
1176,2142,3517.1,129435,1299,Front End,Ford,Fiesta,Petrol,10,825
1868,4879,13000,82927,1248,Front End,Hyundai,i10,Petrol,5,2600
598,7499.975,7972,128403,1598,Side,Volkswagen,Golf VI Plus,Diesel,6,3650
1819,5540.01525,6686.2,34191,1242,Rear End,FIAT,Panda,Petrol,4,3100
698,22941.2,45088.5,13021,1968,All Over,Audi,A3,Diesel,0,4050
1991,7735,6874,101058,1197,Front End,Skoda,Roomster,Petrol,7,2500
3094,5712,5114.8,83647,1206,Side,Chevrolet,Spark,Petrol,7,1950
1469,10412.5,12007.4,59466,1796,Front End,Chevrolet,Cruze,Petrol,5,2800
2490,5000.023,8873.7,59624,1248,Side,Hyundai,i20,Petrol,9,975
2985,8699.971,6665.2,166081,2494,Front End,BMW,3er,Petrol,14,2850
1622,6899.977,10081.5,94109,1390,Front End,Volkswagen,Golf,Petrol,9,2050
983,5355,10084,181169,1598,Front End,Opel,Astra,Petrol,10,1950
3035,23700.04,20477.8,28898,1395,Water/Flood,Volkswagen,Tiguan,Petrol,2,11700
2914,10972.4426,10463.9,64673,1197,Rear End,Volkswagen,Golf VI,Petrol,6,5200
1121,19040,26879,90573,1984,Front End,Volkswagen,Eos,Petrol,6,3000
1854,8999.97,8925.2,83208,3518,Front End,Chrysler,300 C,Petrol,11,3350
739,6775.027,6168.3,128255,1396,Front End,Hyundai,i30,Diesel,6,3700
175,5474,3086,245545,1896,Side,Volkswagen,Golf,Diesel,10,3100
3022,7497,8927.9,52231,998,Rear End,Toyota,Yaris,Petrol,6,2700
836,2261,2485.9,369474,2401,Side,Volvo,V70,Diesel,16,650
816,9350,10500,136794,1598,Hail,Opel,Astra,Diesel,4,3700
2576,4165,4912,157813,1246,Rear End,Honda,Jazz,Petrol,13,1350
1522,3153.5,2674.5,104083,1086,Front End,Hyundai,Getz,Petrol,11,1650
852,17612,12807.1,160851,1995,Front End,BMW,X3,Diesel,7,8200
1211,4370,6779.8,111943,1490,Front End,Suzuki,Swift,Petrol,8,2700
3021,8600.011,10814.2,13055,1595,Side,Volkswagen,Golf V,Petrol,10,2450
1391,11483.5,9640.2,5281,999,Side,Renault,Twingo,Petrol,1,4250
452,3999.947,4644.2,122242,1461,Rear End,Renault,Megane Grandtour,Diesel,11,1650
2338,16134.5,12651.1,15389,1399,Side,Opel,Astra,Petrol,0,8000
438,6500.018,14394.5,272834,2967,Front End,Audi,A6,Diesel,12,3000
1126,5355,4748.1,85146,1596,Side,Ford,Focus,Petrol,11,1200
2892,14161,10000,58413,1598,Front End,Opel,Astra,Petrol,4,5900
2945,4299.946,4149.8,132604,1229,Front End,Opel,Corsa D,Petrol,10,1800
2101,5999.98,6665,182244,1595,Front End,Audi,A3 Sportback,Petrol,9,4300
1572,13982.5,10530.2,2878,998,Front End,Hyundai,i10,Petrol,1,4800
1132,5226.249438,6847.9,53888,1388,Front End,Ford,Fiesta,Petrol,7,3700
2445,2600.031,3003.6,182347,1388,Front End,Ford,Focus,Petrol,11,750
1843,6750.037,10000,69934,1596,Front End,BMW,1,Petrol,12,1950
2467,4199.986,9300,24664,1339,Front End,Honda,Jazz,Petrol,12,1700
2986,12852,14533.7,99775,1997,Front End,Nissan,Qashqai 2.0 I-WAY,Petrol,7,2950
1284,5831,10979,127350,1598,Front End,Peugeot,207,Petrol,8,2000
1435,3250.009,4633.8,104910,1328,Front End,Suzuki,Swift,Petrol,10,1200
1163,8231.37875,5607.7,86627,1390,Front End,Volkswagen,Golf,Petrol,6,3950
720,2999.99,8710.7,187014,1560,Front End,Citroen,Berlingo,Diesel,12,625
435,5712,8634.5,223598,2148,Side,Mercedes-Benz,E,Diesel,15,2250
2077,19663.9,7067.7,2255,1364,Side,Opel,Mokka X,Petrol,0,10800
2912,10115,10000,83341,1364,Hail,Opel,Astra,Petrol,7,2950
1037,19992,7797,50300,999,Rear End,Volkswagen,Golf,Petrol,3,9300
798,3500.028,2312.2,190809,1998,Front End,Mazda,6,Diesel,12,650
1665,6902,9400,52478,1598,Front End,Dacia,Sandero,Petrol,7,1500
2552,3420.0362,11862,142009,1598,Undercarriage,Toyota,Corolla,Petrol,12,1950
1743,13499.955,15211.7,55095,1390,Front End,Volkswagen,Passat,Petrol,5,5200
554,8500.051,4437.4,221039,2993,Side,BMW,5,Diesel,12,3500
2020,7199.976,6708.2,96027,1498,Front End,Mercedes-Benz,A,Petrol,10,2000
1821,6699.938,8773.2,79337,1390,Front End,Seat,Ibiza,Petrol,4,2550
1717,3167.51225,4384.4,230367,1796,Front End,Opel,Astra H Caravan,Petrol,10,1600
2903,10591,14285.7,43277,1498,Side,Mercedes-Benz,B-Klasse,Petrol,10,3100
1202,6545,5462.2,51962,1368,Front End,FIAT,Grande Punto,Petrol,8,2000
865,16541,31818.4,160653,1995,Side,BMW,X1,Diesel,7,7500
2803,12700.037,16400.1,56314,1591,Side,Hyundai,ix35,Petrol,6,5600
2646,2687.416667,3632.5,220898,2771,Side,Volkswagen,Passat,Petrol,14,700
1020,5236,6828.8,124434,1598,Rear End,Renault,Megane Ii,Petrol,10,1100
2387,6101.05,4519.1,8018,999,Front End,Skoda,Fabia,Petrol,0,3750
1353,11428.6,3535.8,7962,1242,Front End,FIAT,500,Petrol,0,6800
325,9899.967,8425.9,134850,1968,Rear End,Volkswagen,Touran,Diesel,9,3750
239,23324,14037.2,71251,2143,Rear End,Mercedes-Benz,C,Diesel,3,7800
2376,9439.336842,8226.7,1842,998,Front End,Ford,C-Max,Petrol,0,3800
1250,14875,13147.5,97470,1984,Front End,Audi,A4,Petrol,6,6800
358,5900.02,7040.9,150218,1995,All Over,BMW,1,Diesel,12,2800
2631,5999.98,8000,137994,1781,Rear End,Volkswagen,Passat,Petrol,13,1450
104,16529.1,14991,78593,999,Front End,Volkswagen,Golf,Diesel,5,6900
1018,5474,4598.1,78776,998,Side,Toyota,Aygo,Petrol,9,1800
2384,4577.022625,6060.9,59522,1390,Rear End,Volkswagen,Golf V,Petrol,11,1650
733,13361.3,7416.1,200000,2993,Missing/Altered VIN,BMW,3,Diesel,8,6100
1102,5295.5,5770.5,107557,1598,Front End,Mazda,3,Petrol,12,1600
1154,6902,6282.5,68612,1360,Side,Peugeot,207,Petrol,6,1900
786,24097.5,18557.3,44765,1968,Front End,Seat,Leon,Diesel,2,6800
665,4577.022625,6320.4,220643,1896,Front End,Volkswagen,Golf V,Diesel,11,1500
300,13000.036,11985.4,26980,1422,Rear End,Skoda,Fabia Combi,Diesel,3,7400
2664,6426,5777.2,46245,1242,Side,Ford,Ka,Petrol,8,2100
1452,7259,7311.9,44034,1242,Front End,Suzuki,Splash,Petrol,7,1550
1729,5099.983,4731.1,62035,1598,Front End,Alfa Romeo,147,Petrol,9,1300
3069,4100.026,5500,185545,1995,Front End,BMW,3er,Petrol,13,1300
1478,3249.26525,7756.4,176041,1598,Front End,Volkswagen,Caddy,Petrol,12,1750
2695,9758,20531,120439,1390,Rear End,Skoda,Octavia,Petrol,8,2300
2017,23949.6,33674.8,606,1199,All Over,Opel,Grandland X,Petrol,0,4350
1835,1785,6050,122125,1598,Side,Opel,Astra H Caravan,Petrol,14,1750
1465,12971,9699.6,66031,998,Front End,Ford,Focus,Petrol,5,4150
1067,8449,7689.6,46115,1368,Front End,FIAT,Punto,Petrol,5,3150
1643,9949.947,15048.4,34360,1390,All Over,Volkswagen,Golf V Plus,Petrol,10,4000
2137,3999.947,3623.7,104195,1368,Front End,FIAT,Grande Punto,Petrol,9,1600
1543,2377.838167,5937.4,88123,1240,All Over,Nissan,Micra,Petrol,7,1050
582,10840.3,12996,47258,1598,All Over,Volkswagen,Golf VII Variant,Diesel,4,4200
2574,5500.061,4742.8,108898,1198,Side,Volkswagen,Polo,Petrol,7,2650
813,32689.1,10913.5,8851,1968,Front End,Audi,A4 Avant,Diesel,0,14300
2291,6302.5,7412,32006,999,Front End,Seat,Mii,Petrol,2,1400
32,13277.3,25191,96605,999,Front End,Volkswagen,Passat,Diesel,3,5100
2544,7299.936,9500,98126,1198,Side,Skoda,Fabia Ii,Petrol,4,3250
1103,6069,8566.8,101971,1198,Front End,Skoda,Fabia Combi,Petrol,7,1550
535,22689.1,14345.2,165,1598,Front End,Volkswagen,Golf VII,Diesel,0,6800
2817,4998,3725.6,50949,1242,Normal Wear,FIAT,Panda,Petrol,8,1350
1149,1517.25,3955,66228,999,Front End,Chevrolet,Matiz,Petrol,6,925
